request_id,complexity,z,query_tokens,answer_need_tokens,freshness_sensitive,rag_tokens,rag_confidence,requirement_json,rag_coverage_json
1000860,simple,0.24286986038180125,402,520,False,1648,0.6506789657683504,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.288, 0.5981674200286141, 0.22321352137653205, 0.21139590622337656, 0.25440843811994124, 0.20007743062648078]"
1000861,simple,0.20340412699487515,292,520,False,1315,0.8604029170890184,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.22109309650507147, 0.21364128942131447, 0.23760435305884814, 0.21183667308687115, 0.21136535183236557, 0.8352095990900497]"
1000862,simple,0.09655960868170614,413,520,False,1031,0.98033932290081,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.24845849231983919, 0.2324761781386467, 0.1967417760740928, 0.26695150506603577, 0.9550743200235903, 0.24309929439094613]"
1000863,medium,0.4820396262131539,678,920,False,2300,0.4525594035910942,"[0.0, 0.9257643968901035, 0.0742356031098966, 0.0, 0.0, 0.0]","[0.1651865020888579, 0.49039437503029354, 0.44372818800574204, 0.14806533477703004, 0.14175022815440538, 0.1985781163249967]"
1000864,medium,0.4477945042217262,793,920,False,3058,0.6094778823168913,"[0.0, 0.0, 0.10855055358652926, 0.7296269999202495, 0.0, 0.16182244649322122]","[0.15328063763010802, 0.13715994054023342, 0.4465559895922719, 0.6210703485265224, 0.19595111701575088, 0.6537888182724554]"
1000865,simple,0.32841044748531445,211,520,False,1626,0.6893260508064061,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.19461292254316467, 0.22253550869969482, 0.6277565269604772, 0.2541932987549124, 0.24366310939900407, 0.2080673833931763]"
1000866,simple,0.20240430818037494,393,520,False,1614,0.8641050980602617,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.21163657365873803, 0.2092575658873931, 0.13569824210110287, 0.8965949231449706, 0.2604335750204449, 0.24516929794633124]"
1000867,medium,0.603600026488734,779,920,False,2661,0.5188220377639858,"[0.0, 0.0, 0.5608169594074347, 0.43918304059256524, 0.0, 0.0]","[0.13488159406079492, 0.11005006905358185, 0.41984731781456686, 0.7196199029832498, 0.16384508420709828, 0.168946930119334]"
1000868,complex,0.7905750825319253,1308,1450,False,3918,0.3355668837692587,"[0.0, 0.4100722216162393, 0.2471825110414452, 0.0, 0.265873211802304, 0.07687205554001157]","[0.07397602649367385, 0.4459822965970706, 0.34006590337635967, 0.10375575966678852, 0.2476054098500684, 0.3026432978746239]"
1000869,simple,0.31642545213698625,392,520,True,1623,0.7213265444813447,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.2453116266841066, 0.2508499185110037, 0.2133884463762541, 0.20933910205356984, 0.2150228439076253, 0.731509017399737]"
1000870,simple,0.1967471221644064,233,520,False,1429,0.6326196524751926,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.22878128640309298, 0.24177549673472842, 0.288, 0.22398124472292208, 0.2351698072058625, 0.65227500015477]"
1000871,medium,0.4334336344464036,374,920,False,2800,0.6258834505115916,"[0.0, 0.0, 0.10999548729828544, 0.48651535042138916, 0.40348916228032533, 0.0]","[0.1573081007474608, 0.17782466832025512, 0.7007987927128088, 0.5624965297039805, 0.7822919322818008, 0.2034356957302499]"
1000872,medium,0.600982876387192,521,920,False,2397,0.6629844787342977,"[0.0, 0.8690171291352604, 0.0, 0.1309828708647396, 0.0, 0.0]","[0.1652158222395753, 0.5922571126671089, 0.22318888809011686, 0.5542767734499543, 0.12160965636871861, 0.15537030635553525]"
1000873,complex,0.8723798239968464,1420,1450,False,4059,0.1678366935536679,"[0.0, 0.03335927554616959, 0.0, 0.04634536057999654, 0.3547507307983526, 0.5655446330754814]","[0.13362927236118136, 0.4246778109263947, 0.09703255541682643, 0.29137994018120666, 0.1431896493671021, 0.4095413608409625]"
1000874,simple,0.29222376078374307,312,520,False,1752,0.5706812917431795,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.19886300256351502, 0.24255069626580705, 0.721233767405976, 0.198016058844612, 0.18493408790472762, 0.20170747760540986]"
1000875,simple,0.18075773518431948,418,520,False,1181,0.8645283405321098,"[0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0]","[0.2749812416149156, 0.2612664945546315, 0.27018469300984305, 0.8167432158508514, 0.194600909557946, 0.23953762348471966]"
1000876,medium,0.533024708319664,669,920,False,2536,0.5856820201461604,"[0.0, 0.0, 0.0, 0.0, 0.412833056884044, 0.587166943115956]","[0.15181765267612404, 0.16856323786938363, 0.13128195199994283, 0.17536297887778865, 0.5575713637593379, 0.7039710150483699]"
1000877,medium,0.5827789233087105,679,920,False,2549,0.4949358369279277,"[0.0, 0.0, 0.9344683008507014, 0.0, 0.06553169914929843, 0.0]","[0.13736122843599963, 0.16461997630988037, 0.5832467154177374, 0.1655210281857489, 0.67821055383007, 0.17450472122603447]"
1000878,simple,0.2975934761832866,340,520,False,1802,0.7907904915883084,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.22230355483745398, 0.24965817951641386, 0.2777644271902533, 0.8239319758190147, 0.23442479760678792, 0.21722687345529001]"
1000879,simple,0.25471122446651656,398,520,True,1623,0.6878714903494116,"[0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0]","[0.23667544211518188, 0.26091967194984717, 0.2139366977516887, 0.20582106084173266, 0.7475733301694728, 0.20255251053531007]"
1000880,simple,0.2183541327196215,326,520,False,1426,0.7988747579120447,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7813683094965711, 0.288, 0.23464171467507133, 0.19029980509121727, 0.20457558993275576, 0.2810542164948341]"
1000881,medium,0.5158784464208216,676,920,False,3132,0.5024783118514801,"[0.5223544812400287, 0.2723139407911709, 0.20533157796880042, 0.0, 0.0, 0.0]","[0.609399461354228, 0.6958981099161148, 0.6651636294315628, 0.11935542714580935, 0.16639073153051448, 0.18767255204213165]"
1000882,medium,0.5531034358452813,789,920,True,2998,0.4518182964558909,"[0.0, 0.0, 0.16173953131135077, 0.0, 0.2589914965978672, 0.5792689720907821]","[0.19622804593017262, 0.18649455823354466, 0.39008745413634316, 0.22539503465375904, 0.633214919437429, 0.4498117370321648]"
1000883,medium,0.6411308551508836,811,920,False,3411,0.5493708211972645,"[0.200466780560962, 0.10670329563925128, 0.6928299237997866, 0.0, 0.0, 0.0]","[0.6003648588644258, 0.5118980736841365, 0.6021951120763321, 0.15216867706352535, 0.20779360603877178, 0.10725245194968196]"
1000884,medium,0.5384969988352323,551,920,False,2709,0.6264500321695508,"[0.0, 0.9819896874125289, 0.018010312587471083, 0.0, 0.0, 0.0]","[0.17452179642476137, 0.6510711375161904, 0.5111851775617449, 0.20756212426160472, 0.16960578752402447, 0.1599254799566219]"
1000885,medium,0.6775583649012908,441,920,False,2539,0.6787285694240285,"[0.45956760452478396, 0.0, 0.0, 0.0, 0.5404323954752162, 0.0]","[0.6099795245854465, 0.13284297853712557, 0.16969757527250076, 0.1635790950853988, 0.6644761848693274, 0.17356331796497063]"
1000886,simple,0.15373013451572093,293,520,True,1214,0.8068000648318031,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.22262370715211974, 0.2135188440458064, 0.7809719861871847, 0.27693999271909586, 0.2432411817534433, 0.25635261467315223]"
1000887,medium,0.39405950267359763,578,920,True,2436,0.3328308467378678,"[0.857156858650653, 0.0, 0.0, 0.14284314134934703, 0.0, 0.0]","[0.2635228609199825, 0.1721621460468312, 0.1675428935410587, 0.4803704832125694, 0.20796942005020155, 0.18002537237355712]"
1000888,medium,0.4430677024235956,395,920,False,2527,0.46056107305634514,"[0.05508795974993089, 0.0, 0.0, 0.944912040250069, 0.0, 0.0]","[0.5703897604250802, 0.16917716002764294, 0.18074829900460057, 0.5482308069980721, 0.2329557033810806, 0.12683260678674635]"
1000889,simple,0.12163229364974507,317,520,True,1254,0.6357196407365587,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.1894495433684695, 0.22632426712154782, 0.2558539185256058, 0.22901718019172043, 0.22178298338477934, 0.5607843206642353]"
1000890,complex,0.8555655422736811,796,1450,False,3928,0.23737486072844285,"[0.44249504138027107, 0.13341065962568271, 0.07134154860513395, 0.35275275038891235, 0.0, 0.0]","[0.30876697841116585, 0.36529772233264907, 0.40167555077868045, 0.21612576999285554, 0.08726894089678605, 0.10018023447123768]"
1000891,complex,0.8258828092108861,1385,1450,False,4607,0.2800490958266758,"[0.39197729255998115, 0.1817457212549575, 0.14109870190409574, 0.182540976667878, 0.10263730761308773, 0.0]","[0.413012050719365, 0.44640125182192014, 0.4915156313226915, 0.3095875269870616, 0.44437449732191336, 0.09401209247700569]"
1000892,simple,0.08809739360396986,363,520,False,1386,0.7245184227880762,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.24806142264384765, 0.6631339379819123, 0.2300622612625161, 0.2212855478536069, 0.25788607186854495, 0.27433089228605473]"
1000893,medium,0.4743964579776438,562,920,False,2859,0.6470855878354582,"[0.0, 0.27348396033397204, 0.49250892706969557, 0.0, 0.0, 0.23400711259633233]","[0.18152471051992414, 0.5433317612413432, 0.5884201801876718, 0.13977450706112893, 0.17940176966647567, 0.7319121306249377]"
1000894,simple,0.27433107269363,394,520,True,1309,0.4019333747280485,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4409748390593831, 0.24670089529629025, 0.17644488331603903, 0.20820159661162302, 0.2198877403670746, 0.1838080024883541]"
1000895,medium,0.36893242817951155,667,920,False,2750,0.5844139950021016,"[0.34683137111984574, 0.0, 0.0, 0.411418237663371, 0.24175039121678313, 0.0]","[0.67195051040874, 0.186480293994149, 0.17761762783217896, 0.4592958732544474, 0.5485990237181667, 0.19931148871509177]"
1000896,simple,0.3313689426120208,236,520,False,1610,0.7203809346770039,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.26251741088324154, 0.13725632087909959, 0.22324990063745867, 0.20799392896970964, 0.8338034965560218, 0.22357542003309686]"
1000897,simple,0.3176406474573076,294,520,True,1482,0.7848873887279851,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.26278630909108125, 0.7161465625996994, 0.2547809546189524, 0.21241806417859438, 0.288, 0.21645810994511241]"
1000898,complex,0.7034187847777505,1110,1450,False,4724,0.4840137586974055,"[0.3928264721944986, 0.5156298412593846, 0.0721954614238403, 0.0, 0.008420901753561624, 0.010927323368714964]","[0.41626577773032897, 0.3751477595759989, 0.29015291018871575, 0.0994490246411102, 0.3065598777962113, 0.3152928107121064]"
1000899,medium,0.6765350090734059,377,920,True,3461,0.45229586298575364,"[0.2797024157139375, 0.6471703875250924, 0.0, 0.07312719676097022, 0.0, 0.0]","[0.3383489094885552, 0.6113843653005594, 0.16558106046378282, 0.45742860488379056, 0.13448088146553833, 0.1322833815556044]"
1000900,simple,0.19047786786378157,305,520,False,1359,0.7936971913621071,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.20474355617464776, 0.21028887962659454, 0.23285566227899504, 0.24847033343778008, 0.7400330154873114, 0.21442307038063457]"
1000901,simple,0.33555002942788975,202,520,False,1674,0.9313622703813325,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.2536119832100326, 0.8573014642351281, 0.23109566817418714, 0.23707019495028797, 0.24346084892529804, 0.22089889065412238]"
1000902,complex,0.8732552662004043,983,1450,True,3639,0.342457715504426,"[0.0, 0.0, 0.0, 0.16411850767994018, 0.5971519408091795, 0.23872955151088038]","[0.1429989124582838, 0.09687030546417011, 0.12463197758266262, 0.3258199411865293, 0.38445090787322, 0.4716782345716438]"
1000903,simple,0.20111202939644723,351,520,True,1413,0.6028182082185336,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.21131862539716675, 0.6248893728113183, 0.2165469528966514, 0.21246275295019812, 0.18236517763769025, 0.2677898251325228]"
1000904,medium,0.6704511347502868,388,920,True,3093,0.5913613370769304,"[0.0, 0.41122394916434396, 0.0, 0.0, 0.57454184772434, 0.014234203111315891]","[0.19245504927648055, 0.5296233510555554, 0.16168518879110355, 0.16226337173209568, 0.6759314925791601, 0.6217485558917312]"
1000905,simple,0.2831111476131241,273,520,True,1194,0.8795023039923204,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.2717208499059266, 0.2631873718417826, 0.19455679652501, 0.23895392306104127, 0.1596792456160451, 0.7390590756433189]"
1000906,simple,0.09980898228195384,210,520,False,1082,0.8610222150169078,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.21455726569309821, 0.28069517168215985, 0.25684441882474884, 0.8064372311348028, 0.288, 0.22989227404819776]"
1000907,medium,0.6008563345871101,745,920,False,3201,0.5288247542596713,"[0.27474002865203434, 0.0, 0.0, 0.5199256169796516, 0.0, 0.2053343543683141]","[0.5792601986084392, 0.12666346929567524, 0.1718671256916839, 0.6999847665334078, 0.1551754320728049, 0.5578010369392326]"
1000908,simple,0.13208348703589984,326,520,False,1262,0.7367881220504712,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.20762837725879107, 0.21904341841179595, 0.7751354448312631, 0.24247317212469258, 0.14351168612588888, 0.25330404830782216]"
1000909,medium,0.5978860039330112,360,920,True,2771,0.5458468675806238,"[0.0, 0.0, 0.5162656068766864, 0.0, 0.18028448600336516, 0.3034499071199484]","[0.09668023351977813, 0.16090327000980273, 0.5794642063813614, 0.21262625564583176, 0.4456350384308787, 0.4852521400869678]"
1000910,simple,0.12438964297035109,265,520,False,1153,0.8883094275097441,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.24645291939787803, 0.8656792352666405, 0.27775112468355395, 0.2103970480602227, 0.1868961506820117, 0.25281305491499184]"
1000911,medium,0.3927001581685742,431,920,True,2566,0.5546772438196231,"[0.0, 0.3026619404461529, 0.0, 0.0, 0.38237598023451835, 0.3149620793193287]","[0.1818178271512943, 0.6052446674494174, 0.1895027329305518, 0.1766817933031549, 0.5776492694482659, 0.6952793369072675]"
1000912,complex,0.8528275865919019,1089,1450,False,3418,0.222964788980913,"[0.0, 0.49406443934829003, 0.3956393934515702, 0.0, 0.0, 0.11029616720013984]","[0.09902043333355195, 0.16678760520149544, 0.3411281664338173, 0.0887172354887724, 0.14204107895010196, 0.16431433421037572]"
1000913,simple,0.09799162734842562,220,520,False,733,0.7872190574808253,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8163007262844525, 0.21082576363331104, 0.2618152813107819, 0.20647021098759108, 0.25341090104309366, 0.24613540097264777]"
1000914,complex,0.8169900188837688,1129,1450,False,3962,0.3941396433880418,"[0.09484039843396005, 0.04587284452057603, 0.0, 0.7224692133316286, 0.0, 0.1368175437138353]","[0.39555364137395965, 0.1803925275502506, 0.09921944842645715, 0.3737719917854998, 0.1347295662825707, 0.4203811519371682]"
1000915,medium,0.5278965005407726,494,920,False,2356,0.671419950914747,"[0.0, 0.0, 0.925723476483082, 0.07427652351691805, 0.0, 0.0]","[0.18008596835511934, 0.17911443093238472, 0.6902272911030245, 0.6807255169112023, 0.1790590109861064, 0.14872345666558623]"
1000916,simple,0.09383908424095999,252,520,True,1108,0.6938114417697354,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.2770038717475295, 0.2145537783738398, 0.2682681945446989, 0.24197517807400853, 0.7662567706564648, 0.27587580463062406]"
1000917,simple,0.09935527702058454,210,520,False,1223,0.8392158631377621,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.2569655221182531, 0.288, 0.2740620814807919, 0.21345550700998436, 0.8742729150604776, 0.2754542637603858]"
1000918,simple,0.3193328310886913,271,520,False,1972,0.771870550162151,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.2459928125788492, 0.8147283328242895, 0.288, 0.23972385262615897, 0.23054039961541864, 0.21121193918178208]"
1000919,simple,0.25855265864021393,204,520,True,1133,0.8217667975239882,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.2455714327626663, 0.2766327413116272, 0.8099919985854, 0.23309659845373498, 0.14627358007907268, 0.25544977394711676]"
1000920,medium,0.6255793817052846,617,920,False,3285,0.37916212566747654,"[0.5410902228710682, 0.11647817431624212, 0.34243160281268964, 0.0, 0.0, 0.0]","[0.42042929419429315, 0.4785821688146358, 0.4188672346207847, 0.13382077955602548, 0.13888668722773034, 0.15540571275005408]"
1000921,simple,0.12884700906458155,370,520,False,1151,0.9462547569445438,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.2404098049980491, 0.23489042642948793, 0.28174347940177574, 0.9322300067594558, 0.23036411676129814, 0.2283624410058891]"
1000922,medium,0.5284208196148673,578,920,True,2899,0.41578725289286217,"[0.24408242648771175, 0.0, 0.6470372758604733, 0.0, 0.0, 0.108880297651815]","[0.39146437671021833, 0.19500371163929456, 0.4788097150137115, 0.16319217558967966, 0.19962892519468364, 0.5379919989842956]"
1000923,simple,0.18658146204671175,234,520,False,1434,0.6872150957988973,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.18255780478647796, 0.2452270952518249, 0.22759035672456596, 0.7691693252149558, 0.21854508247010804, 0.2725829897177216]"
1000924,complex,0.9617739584851089,1091,1450,True,4806,0.3691158765149977,"[0.09937209382299658, 0.04354208618467712, 0.44185810913854023, 0.20583574886465725, 0.0, 0.20939196198912874]","[0.3266133389642555, 0.42118120420839267, 0.5479858355499315, 0.2352710528503066, 0.13848428835595034, 0.29101395025941856]"
1000925,simple,0.2921871771267377,298,520,True,1526,0.9902556133790473,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.24578516712363135, 0.8975546568298444, 0.25065613308170165, 0.210665491521958, 0.18953116931492495, 0.19188726566204956]"
1000926,medium,0.35371991897681,532,920,True,2953,0.42411847728822666,"[0.0, 0.0, 0.39382223472329664, 0.42082369020560545, 0.0, 0.1853540750710979]","[0.14969193600087782, 0.17873179485271568, 0.3438385847074838, 0.5241855560611131, 0.1680643167842902, 0.6038908568442141]"
1000927,simple,0.14843980301424115,290,520,False,1091,0.914056434500305,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.21964393342767116, 0.26427438297932226, 0.23714021680674388, 0.800593267383279, 0.2172986400144338, 0.23040624049033764]"
1000928,simple,0.1501623580982656,188,520,True,1096,0.9744474873285935,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.19306647573201327, 0.2548044340507152, 0.9345243558479855, 0.20380657056662185, 0.2608756798278821, 0.22909937360558794]"
1000929,simple,0.2503257557863619,257,520,False,1601,0.7147230817770232,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7167325618477147, 0.20779595772637513, 0.2419922991572621, 0.25405367038768567, 0.210062030173845, 0.23680164445977078]"
1000930,medium,0.6521903373186122,768,920,False,3238,0.5222134597527618,"[0.0891607365928752, 0.0, 0.3764889762248749, 0.0, 0.0, 0.5343502871822499]","[0.5691282287495278, 0.12479062013177407, 0.6077588543622904, 0.23271102355851322, 0.1704101744854518, 0.4631681701566762]"
1000931,medium,0.6567009969513355,628,920,False,3052,0.5044536470634845,"[0.34402980176437503, 0.0, 0.0, 0.5700358401467687, 0.0, 0.08593435808885637]","[0.574988955853553, 0.24115085445370663, 0.13927492362689253, 0.4477438201678166, 0.23215972983742655, 0.6168889147608039]"
1000932,simple,0.3356085496244863,227,520,False,1222,0.6746154928018241,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.22374425426824668, 0.2018136645030688, 0.20101325419869134, 0.2276075905962474, 0.2655727868004384, 0.7509187280224731]"
1000933,medium,0.5763925820456759,433,920,False,3146,0.6118168987845392,"[0.12996623119069423, 0.743730398670515, 0.12630337013879084, 0.0, 0.0, 0.0]","[0.4098028404829789, 0.6320063044487116, 0.7343468653625872, 0.1507628112434722, 0.2204124326449712, 0.17764424893065017]"
1000934,simple,0.2601262666219218,269,520,False,1379,0.7674576166383706,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.18487703350208284, 0.2698336843818242, 0.23155066839214505, 0.1990879144786331, 0.21095170063074073, 0.8034804344890957]"
1000935,simple,0.17844830100585893,337,520,False,1354,0.7582690303758536,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.19053701218616684, 0.2538166791040243, 0.20043124196790038, 0.7373462195151257, 0.21339011966525043, 0.26302188510713803]"
1000936,simple,0.08036684805995643,339,520,True,1242,0.9375656286751316,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.24619015835834976, 0.27473365474643874, 0.8551440823244736, 0.22681255536976952, 0.1782705394780971, 0.19025743714524182]"
1000937,complex,0.7699956214712345,1303,1450,False,3930,0.4246877358209734,"[0.0, 0.3018419205697598, 0.3928344006702905, 0.24333584842421777, 0.061987830335731874, 0.0]","[0.16514578748504136, 0.44160268399265923, 0.49443403327511215, 0.3783188332790133, 0.1760234407505668, 0.13756048022101475]"
1000938,simple,0.09074463496396477,196,520,False,1466,0.7790090145011854,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7690500277900078, 0.21469116186983064, 0.21879747492489374, 0.20399169895216956, 0.2473227064467283, 0.19534336401153438]"
1000939,medium,0.5126361706706449,612,920,True,3019,0.6715597229101321,"[0.0, 0.0, 0.389213626257351, 0.23437133814182234, 0.3764150356008267, 0.0]","[0.18762387951337467, 0.1516952939279693, 0.7444663876508142, 0.6038459752358857, 0.5684585958330584, 0.13287177519445353]"
1000940,complex,0.701702038298319,1054,1450,False,3907,0.3839331354766746,"[0.09546864416532022, 0.22734153968525195, 0.08776013843668731, 0.5894296777127404, 0.0, 0.0]","[0.2071853301984578, 0.29062809294121633, 0.3611049318813524, 0.3673795802119256, 0.10124269324242995, 0.09376114703597015]"
1000941,simple,0.23909004240903542,426,520,False,1402,0.6593969229924278,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.2212630468439922, 0.20615355696980886, 0.24766966500949206, 0.20538483340892053, 0.6876575474170917, 0.23645718046041728]"
1000942,medium,0.4237101300971672,666,920,False,2410,0.4740390840749236,"[0.0, 0.514703271108873, 0.0, 0.485296728891127, 0.0, 0.0]","[0.1286223755847896, 0.5802611946739555, 0.19163779760993957, 0.4471449030752525, 0.20752854542330257, 0.22419112932092305]"
1000943,simple,0.10708971664654786,235,520,False,1423,0.8299292205879618,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.22516346658193218, 0.2630222999072896, 0.20302660079624626, 0.24701824328387695, 0.2647081557169757, 0.769857188069096]"
1000944,simple,0.2250768576030081,354,520,False,1289,0.7787251456195757,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8107880197540549, 0.22177687881039132, 0.2601170194693755, 0.2716048786130477, 0.2446991226799159, 0.20564050869774192]"
1000945,simple,0.2957227555077863,411,520,False,1115,0.728015736425821,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.1904673756461709, 0.19996200385468701, 0.2197771758640922, 0.2508300969858158, 0.1856825125532878, 0.7893894466434574]"
1000946,complex,0.8141940008245008,827,1450,False,4154,0.48103657935488375,"[0.44352918014952725, 0.0, 0.0, 0.2659887546614921, 0.1983407966650518, 0.09214126852392895]","[0.3827065098767973, 0.12201846881393393, 0.10502690858364087, 0.4276938464645529, 0.4979479096601017, 0.42907414958821755]"
1000947,medium,0.5552684206877283,580,920,False,2511,0.3942708512091246,"[0.0, 0.0, 0.0, 0.0, 0.08246719843685232, 0.9175328015631478]","[0.15035818399424522, 0.1738418567211355, 0.16920957482891058, 0.1842543351744225, 0.6521137489855544, 0.5497701017114989]"
1000948,simple,0.22187811136787494,409,520,False,1338,0.6288383388678285,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.19000862408245964, 0.23997616960071644, 0.24417781329167354, 0.22339730390160714, 0.19439034789876333, 0.5680609196396743]"
1000949,medium,0.54159594595568,813,920,False,3193,0.5291136365964979,"[0.7017257139980536, 0.0, 0.14831861458526654, 0.14995567141667981, 0.0, 0.0]","[0.5164103562804697, 0.13409737845181793, 0.7165624735531553, 0.5583469170462266, 0.17334130392497996, 0.17921352402086219]"
1000950,simple,0.1408667532281309,381,520,False,1641,0.8154070039860701,"[0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8280243787090107, 0.18782294692828602, 0.22437607814316707, 0.22733916442477575, 0.21478134522885467, 0.288]"
1000951,medium,0.5471988312765443,780,920,False,3292,0.4683883063101547,"[0.0, 0.0, 0.2725078830201521, 0.40001246143371205, 0.0, 0.3274796555461359]","[0.15978243043796536, 0.15610943227509091, 0.4730951848155135, 0.5539351523634425, 0.1272621039278234, 0.5493856517453196]"
1000952,simple,0.24944903764961218,401,520,False,1623,0.739413611227662,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.24424696389931808, 0.21961112408491115, 0.2047579828331145, 0.6955986177567338, 0.1868593216758904, 0.16158127119245283]"
1000953,complex,0.9732931043337635,1057,1450,True,4239,0.2667767088359061,"[0.45440588612252014, 0.2201111532417728, 0.0, 0.060956234228863614, 0.0, 0.2645267264068435]","[0.21884595820654568, 0.22225813803777394, 0.1444204635423254, 0.35143351958155583, 0.08320322071573373, 0.37740646790030796]"
1000954,simple,0.11677425977803399,376,520,False,1295,0.7896002335912079,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.15400245471031834, 0.25230297213879604, 0.2757406579311706, 0.8612299309533336, 0.23118603005305705, 0.21802705471686493]"
1000955,complex,0.9358623397708892,1403,1450,False,3429,0.28492611155525593,"[0.0, 0.4507367290139018, 0.1387387835857496, 0.4105244874003487, 0.0, 0.0]","[0.12425738358509289, 0.22756800701282115, 0.47960048546145023, 0.3180267040422406, 0.03976116128125355, 0.09303840982809149]"
1000956,complex,0.9087641103452021,1318,1450,False,3274,0.38526459043485656,"[0.0, 0.0, 0.0, 0.45756306827825793, 0.3833562619385811, 0.15908066978316088]","[0.097501684357167, 0.08981007467865917, 0.04298322143362799, 0.32667942834515384, 0.2920469062020607, 0.33673096794029733]"
1000957,simple,0.21231872452385497,311,520,True,1571,0.7633585030652335,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.24529313272594847, 0.7804763437280073, 0.24078221150025791, 0.2330870256775054, 0.23656930750440663, 0.20899415631873128]"
1000958,simple,0.1322834321523927,246,520,False,1386,0.6513299895927623,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.2522011785276361, 0.20041846960917162, 0.7023482488346803, 0.20070656456935768, 0.22271557944227927, 0.19121784471197137]"
1000959,medium,0.48224937792336453,809,920,False,2467,0.6612740815054727,"[0.0, 0.0, 0.0, 0.1075602600139088, 0.0, 0.8924397399860913]","[0.17933045683333892, 0.21504053629877526, 0.15283530547325141, 0.6390520736514907, 0.1748842291780953, 0.7120862775913032]"
1000960,complex,0.8000142490050751,1425,1450,False,3593,0.3459001716298066,"[0.49875942612891944, 0.0, 0.0, 0.2834960561337917, 0.2177445177372889, 0.0]","[0.21284806460553565, 0.10805230888580387, 0.11672678489942123, 0.5397783737454734, 0.4047060476452863, 0.16133874962517566]"
1000961,complex,0.8240597789840537,852,1450,False,4243,0.3240131507705576,"[0.28330602446689906, 0.0, 0.236235076170013, 0.0, 0.3623683885064164, 0.11809051085667166]","[0.42274360379057946, 0.1584401760868178, 0.4104761084494524, 0.11329498738840858, 0.3498763443188617, 0.5350869841976469]"
1000962,medium,0.45979865201566883,476,920,False,2270,0.3528676975714326,"[0.27966064630266907, 0.0, 0.0, 0.0, 0.0, 0.7203393536973309]","[0.5118761690054048, 0.199270908706163, 0.2585129800051835, 0.1902770576836019, 0.1894557972163871, 0.3602223373160643]"
